,document_id,text,ner,ner_type,ner_begin,ner_end,sentiment
194,97324,Talijanski Palumbo group u obvezi objave ponude za preuzimanje Viktora Lenca,Viktora Lenca,ORG,63,76,Sentiment - NEUTR
195,122708,Šljokice i perje za glamurozni look: Maja Šuput ukrala pozornost u pripijenoj haljini,Maja Šuput,PER,37,47,Sentiment - POZ
196,106333,Divjak: Privatni sektor u Hrvatskoj ne ulaže dovoljno u znanost i obrazovanje,Divjak,PER,0,6,Sentiment - NEUTR
197,116019,"Kvalifikacije prekinute na samom kraju; nesreća, ali i 'pole position' za Ferrari i Charlesa Leclerca; Lewis Hamilton starta tek kao sedmi",Ferrari,ORG,74,81,Sentiment - NEG
198,68058,Od Kim Kardashian do Andie MacDowell: Evo koliko ove zvijezde imaju kilograma,Andie MacDowell,PER,21,36,Sentiment - NEUTR
199,21551,Bubalo s Monatzederom i na sajmu IMOT u Münchenu,Münchenu,LOC,40,48,Sentiment - NEUTR
200,126055,Kim Kardashian zgrozila odabirom haljine na Met Ballu,Kim Kardashian,PER,0,14,Sentiment - NEG
201,61572,Švicarci izlaze na tri referenduma – narod.hr,Švicarci,PER,0,8,Sentiment - NEUTR
202,24601,Što je ministar Nakić promijenio oko uputnica - ograničeno izdavanje uputnice C1,Nakić,PER,16,21,Sentiment - NEG
203,97277,Atmosfera je bila mlaka dok nije stigla Lidija Bačić i zapalila pozornicu,Lidija Bačić,PER,40,52,Sentiment - POZ
204,128459,U tijeku sastanak Vučića s ljudima od najvećeg povjerenja,Vučića,PER,18,24,Sentiment - NEUTR
205,84634,Gadafi uputio ultimatum pobunjenicima u Misrati,Gadafi,PER,0,6,Sentiment - NEG
206,33293,Vrdoljak: Zbog Jovanovića MOO ispada korumpirana gamad,Jovanovića,PER,15,25,Sentiment - NEG
207,3584,"Čičak Ostojiću: Kad brani skup A-HSP-a, zašto nije zabranio i antiprosvjed?",Ostojiću,PER,6,14,Sentiment - NEG
208,24021,U pripremi je dokumentarni film o ratnim stradanjima Voćina i Huma,Voćina,LOC,53,59,Sentiment - NEUTR
209,106386,"Traže se Međimurci za glumu u filmu 'Črna mati zemla', Novak kaže: Iako su po mentalitetu malo samozatajni, mislim da će se odazvati 'kak se spada'",Črna mati zemla,MISC,37,52,Sentiment - NEUTR
210,88746,"U Kini jedu pse, a Zapad je licemjeran!",Zapad,LOC,19,24,Sentiment - NEG
211,125554,Trojica mladića iz Labina oštetila čak 14 prometnih znakova,Labina,LOC,19,25,Sentiment - NEUTR
212,73893,Sretan kraj potrage: pronađen nestali 15-godišnji Vito,Vito,PER,50,54,Sentiment - POZ
213,20331,Baričevićima uljepšali bar jedan dan,Baričevićima,PER,0,12,Sentiment - POZ
214,66609,Guverner HNB-a razbio mit o uvođenju eura koji Hrvate jako muči,HNB-a,ORG,9,14,Sentiment - POZ
215,43157,CHELSEA - MAN CITY 1:3 Pepov City za 34 minute sredio Lampardov Chelsea,CHELSEA,ORG,0,7,Sentiment - NEG
216,40926,VIDEO Ova Fiesta ide na struju i brža je od Tesle Roadster (i Rimca C_Two),Tesle Roadster,MISC,44,58,Sentiment - NEG
217,38538,Državna tajnica Janica objasnila zašto kasni Zakon o sportu: Rokovi su da se probijaju,Janica,PER,16,22,Sentiment - NEG
218,59307,Dukić: ‘Jedina dosljednost Vučetića je učestalo mijenjanje zastava. Nadam se suradnji s Ričardom‘,Ričardom,PER,88,96,Sentiment - POZ
219,132775,Pedesetak srednjoškolaca iz Omiša hitno se vraća s izleta u Italiji,Omiša,LOC,28,33,Sentiment - NEUTR
220,28708,IAB: Njemačka će posljedice pandemije osjećati najmanje do 2025. - N1,IAB,ORG,0,3,Sentiment - NEUTR
221,75473,"Mirando Mrsić: 'HDZ krade osobe s invaliditetom, a najveća su prijetnja mladima koji ostaju'",HDZ,ORG,16,19,Sentiment - NEG
222,46808,U Srbiji podignuta prva optužnica za Oluju. Medved: Nedopustivo i neprihvatljivo,Medved,PER,44,50,Sentiment - NEUTR
223,138683,"U sklopu projekta ""Rezolucija Zemlja"" održana je akcija čišćenja u Čabru",Rezolucija Zemlja,MISC,19,36,Sentiment - POZ
224,79410,"Neviđeno tijesna utrka u SAD-u, nakon dramatičnih preokreta Biden vodi u 3 od 6 ključnih saveznih država. Trump se opet oglasio: ‘To je vrlo čudno‘",Biden,PER,60,65,Sentiment - NEUTR
225,85986,'Homeland' i 'Moderna obitelj' su najbolji,Homeland,MISC,1,9,Sentiment - POZ
226,120798,"Milanović: Dodik je naš partner, bez Srba u BiH nećemo riješiti problem",Milanović,PER,0,9,Sentiment - NEUTR
227,137951,"""Kraljice šoka"" kao u najboljim danima! Argentina nije mogla pratiti žestok tempo",Kraljice šoka,MISC,1,14,Sentiment - POZ
228,4265,Hebrang: Matić se primitivno ismijava nad žrtvama četničke agresije,Hebrang,PER,0,7,Sentiment - NEUTR
229,98399,U Zagrebu uskoro velika izložba posvećena hrvatskom hiperrealizmu,Zagrebu,LOC,2,9,Sentiment - NEUTR
230,131731,HRT se gotovo u cijelosti financira prihodima od pristojbe koju ubire od obveznika plaćanja,HRT,ORG,0,3,Sentiment - NEG
231,9762,Otkriveno tko će zamijeniti Andreu Agnellija,Andreu Agnellija,PER,28,44,Sentiment - NEUTR
232,77701,"Mirta Šurjak totalno u bijelom istakla duge noge i preplanuli ten, godišnji na Hvaru očigledno godi",Mirta Šurjak,PER,0,12,Sentiment - POZ
233,3676,Bivši vratar Francuske izvrijeđao Zlatana: Ibrahimović je glupi glavonja!,Ibrahimović,PER,43,54,Sentiment - NEG
234,45600,"Ptičja gripa pojavila se u tri hrvatske županije: ""Bit će manje pataka za Božić""",Božić,MISC,74,79,Sentiment - NEUTR
235,5469,"VIDEO Snježna oluja paralizirala istok Kanade, šest mrtvih",Kanade,LOC,39,45,Sentiment - NEUTR
236,102563,Pogledajte atmosferu s koncerta legendarnih Foo Fightersa u pulskoj Areni,Foo Fightersa,ORG,44,57,Sentiment - POZ
237,44070,"Zvijezda Eurolige debitirala za Netse, za odlazak okrivila zagrebačkog studenta",Netse,ORG,32,37,Sentiment - NEUTR
238,33669,"Žena iz Tuzle napisala hit ""Dodirni me slučajno"" o čemu Massimo nije imao pojma",Tuzle,LOC,8,13,Sentiment - NEUTR
239,46396,Neslužbeno: Ovo je uzrok smrti bubnjara Foo Fightersa,Foo Fightersa,ORG,40,53,Sentiment - NEUTR
240,99479,Zrinka Grganić Vrdoljak nova predsjednica Zajednice djelatnosti geoloških istraživanja i usluga u rudarstvu HGK,Zajednice djelatnosti geoloških istraživanja i usluga u rudarstvu HGK,ORG,42,111,Sentiment - NEUTR
241,56733,'Zaustavit ću Khabiba!' Dustin Poirier objasnio taktiku kojom planira pobijediti Nurmagomedova,Dustin Poirier,PER,24,38,Sentiment - POZ
242,97388,"Cerar o neutralnosti Bruxellesa: Ne radi se o šamaru Sloveniji, nego o sramoti za EK",Bruxellesa,LOC,21,31,Sentiment - NEG
243,14100,NBA: Baron Davis u LA Clippersima,NBA,ORG,0,3,Sentiment - NEUTR
244,99990,Snijeg zatrpao dio Austrije i Njemačke. Pogledajte što su zabilježili fotoreporteri,Austrije,LOC,19,27,Sentiment - NEUTR
245,2481,Poduzetna Nikolina namjerava kao krampus plašiti dječicu,Nikolina,PER,10,18,Sentiment - POZ
246,77916,"Otkriveni detalji pogiblje muškarca u Istarskoj: susjedi otkrili da poznaju stradalog 30-godišnjaka, pretpostavljaju zašto se usred noći penjao po fasadi zgrade",Istarskoj,LOC,38,47,Sentiment - NEUTR
247,132435,Zlatko Dalić okuplja vatrene u Splitu: To nikome nije na ponos,Zlatko Dalić,PER,0,12,Sentiment - NEUTR
248,21489,Čovjek koji nam je vratio Vukovar,Vukovar,LOC,26,33,Sentiment - POZ
249,55119,"FOTO: STOTINE TISUĆA LJUDI U FATIMI, MEĐU NJIMA I GRABAR KITAROVIĆ 'Večeras sam bila u mislima sa svima vama u Hrvatskoj, i u molitvama s vama'",GRABAR KITAROVIĆ,PER,50,66,Sentiment - POZ
250,113664,"[DOKUMENT] Od 1. ožujka rastu trošarine na cigarete, duhan i grijane duhanske proizvode, Vlada očekuje 300 milijuna kuna više u proračunu",Vlada,ORG,89,94,Sentiment - NEUTR
251,135873,HDZ i SDP ne nude ništa što bi povećalo nacionalni dohodak,SDP,ORG,6,9,Sentiment - NEG
252,40455,Sophie Turner nasmijala sve opravdanjem za svoj modni gaf,Sophie Turner,PER,0,13,Sentiment - POZ
253,100153,Na zagrebačkom Borongaju pucao u zrak pa zatim opljačkao mjenjačnicu,Borongaju,LOC,15,24,Sentiment - NEUTR
254,25723,"U 'ratu' protiv Pernara, Stanković dobio podršku Juričana - N1",Juričana,PER,49,57,Sentiment - NEUTR
255,97147,"Borbu za Ligu prvaka Dinamo počinje u 2. pretkolu, a tamo ga čeka mrski srpski klub",Dinamo,ORG,21,27,Sentiment - NEUTR
256,135137,Josipović o incidentu u Okučanima: Milanović je dobro reagirao i podržavam ga u tome,Okučanima,LOC,24,33,Sentiment - NEUTR
257,32484,Poplavama izmučena Kina se priprema za nove pljuskove,Kina,LOC,19,23,Sentiment - NEUTR
258,134406,"Cibona se mora boriti za Europu, zato nam treba pobjeda",Europu,LOC,25,31,Sentiment - POZ
259,114831,"[VIDEO/FOTO] Filipović obišao Utrine: 'Neka Tomašević dokaže da je bio konzultant u 40-ak zemalja svijeta, moj tim nigdje nije našao podatke o tome'",Utrine,LOC,30,36,Sentiment - NEUTR
260,93971,Nova blamaža Argentinu i Messija dovela na rub katastrofe!,Argentinu,LOC,13,22,Sentiment - NEG
261,38332,"KALINIĆ ISPRAĆEN ZVIŽDUCIMA Nova agonija Milana, hrvatski napadač se ispromašivao",KALINIĆ,PER,0,7,Sentiment - NEG
262,1031,Evo u kakav je apartman princ Harry odveo Meghan Markle,Harry,PER,30,35,Sentiment - NEUTR
263,62013,Tvornica olovaka Zagreb danas otpušta sve radnike – narod.hr,Tvornica olovaka Zagreb,ORG,0,23,Sentiment - NEG
264,120613,Što se to događa u Real Madridu? Luka Modrić je izostavljen iz momčadi 'kraljeva' koja večeras igra utakmicu u Kupu kralja,Real Madridu,ORG,19,31,Sentiment - NEG
265,60746,Gostovanje bivšeg zatočenika Guantanama u HNK Zagreb otkazano je radi sigurnosnih razloga,HNK Zagreb,ORG,42,52,Sentiment - NEUTR
266,123324,Mlinarić o novim optužnicama iz Srbije: Ministar Medved je najveći smokvin list Plenkovićeve Vlade,Mlinarić,PER,0,8,Sentiment - NEUTR
267,84522,'Mediji namjerno pišu neistine o Severini',Severini,PER,33,41,Sentiment - POZ
268,3770,Matić: Branitelji očito ne znaju kako okončati prosvjed ili ne govore istinu,Matić,PER,0,5,Sentiment - NEUTR
269,54625,GLUMCI HNK PROTIV HASANBEGOVIĆEVA DOLASKA U KAZALIŠNO VIJEĆE 'Pokazao je zabrinjavajuću sklonost restrikcijama slobode demokratskog društva',HNK,ORG,7,10,Sentiment - NEUTR
270,82026,Tom Cruise ekshibicijom predstavio film: glumac poznat po izvođenju mnogih vratolomija balansirao na krilu letećeg aviona,Tom Cruise,PER,0,10,Sentiment - POZ
271,116850,"Dario Šarić iskreno o novom debaklu hrvatske košarke te tome na što je pomislio kada je s Phoenixom stigao do finala NBA; dotakao se svoje igre, trenera, ali i odluke gdje će živjeti nakon završetka karijere",Phoenixom,ORG,90,99,Sentiment - POZ
272,77715,Nastup Lidije Bačić na Gruškoj noći,Lidije Bačić,PER,7,19,Sentiment - NEUTR
273,130503,Snijeg tijekom noći zabijelio Šibenik,Šibenik,LOC,30,37,Sentiment - NEUTR
274,9326,MILAS S PUPOVCEM BACA VIJENCE U DUNAV Penavina zamjenica: Osjećam se izdano i prodano,MILAS,PER,0,5,Sentiment - NEG
275,117577,"Njemački demokršćani nazvali Afganistan najvećim fijaskom u povijesti NATO-a, Merkel tvrdi da se SAD povukao zbog unutarnjopolitičkih razloga",Merkel,PER,78,84,Sentiment - NEUTR
276,124873,Hrvatska Angelina Jolie zaljubljena u Talijana,Talijana,PER,38,46,Sentiment - NEUTR
277,136145,Unatoč primirju bombardirali glavni grad Gorskog Karabaha,Gorskog Karabaha,LOC,41,57,Sentiment - NEUTR
278,129100,Juncker: Turska će prijeći 'crvenu liniju' ako uvede smrtnu kaznu,Juncker,PER,0,7,Sentiment - NEUTR
279,26025,"""Simptomatično je da Todorić izbjegava dugo boraviti u RH""",RH,LOC,55,57,Sentiment - NEUTR
280,32533,Službeno: Nelson Valdez potpisao za Hercules,Hercules,ORG,36,44,Sentiment - NEUTR
281,113076,"Nataša Janjić Medančić: 'Duh je siromašan, a priroda darežljiva, pogotovo kad boravak u njoj postane sigurniji od doma'",Nataša Janjić Medančić,PER,0,22,Sentiment - NEUTR
282,114032,Milanović neće odustati od predlaganja kandidata za predsjednika Vrhovnog suda,Vrhovnog suda,ORG,65,78,Sentiment - NEUTR
283,118781,"Zakazan sastanak u klubu koji napada titulu prvaka NBA-a, a razlog je Irving koji se ne želi cijepiti; stižu Durant i Harden, a sada je poznat i njihov stav",NBA,ORG,51,54,Sentiment - NEUTR
284,29152,Blinken: SAD uvjeren da je Iran izveo napad na tanker - N1,SAD,LOC,9,12,Sentiment - NEUTR
285,49349,Novi apostolski nuncij u Hrvatskoj: Nadam se da će Sabor odgoditi glasovanje o Zakonu o umjetnoj oplodnji,Zakonu o umjetnoj oplodnji,MISC,79,105,Sentiment - NEG
286,105609,Kardinal Puljić: nakon izbora u RH važan nastavak izgradnje dobrih odnosa s BiH,RH,LOC,32,34,Sentiment - NEUTR
287,13541,Rusija želi 'preispitati' nezavisnost Kosova,Rusija,LOC,0,6,Sentiment - NEG
288,6730,"KRALJ KOŠARKE LeBron James uništio Celticse u sedmoj, odlučujućoj utakmici!",LeBron James,PER,14,26,Sentiment - POZ
289,1386,Još jeftinija hrana? Stiže nam novi trgovački lanac Eurospin,Eurospin,ORG,52,60,Sentiment - POZ
290,22868,Osijek u Novoj Gradiški najavio napad na vrh,Novoj Gradiški,LOC,9,23,Sentiment - NEUTR
291,105495,Nakon 52 godine novi kilometri željezničke pruge: Od Bjelovara do Zagreba za sat vremena,Bjelovara,LOC,53,62,Sentiment - NEUTR
292,65899,Kako Messi i Ibrahimović u sezoni kiselih krastavaca zabavljaju sportsku javnost... – narod.hr,Ibrahimović,PER,13,24,Sentiment - POZ
293,19562,(FOTO/VIDEO) PUTIN ĆE POKAZATI NUKLEARNU ZVIJER? Na Dan pobjede Moskvom će tutnjati 'ratna čudovišta' - Dnevno.hr,Dan pobjede,MISC,52,63,Sentiment - NEUTR
294,10900,"Pavliček: Šimpraga nije osudila incidente u Kninu; Bauk: Vlada ne ide u rekonstrukciju, nego u lustraciju; Pupovac: UDBA je iza svega",Pupovac,PER,107,114,Sentiment - NEUTR
295,16978,Modrić lijepo zabio na sjajnu asistenciju Benzeme: Real na vrhu zajedno s Atleticom,Atleticom,ORG,74,83,Sentiment - POZ
296,20510,Komšić proziva kardinala Puljića zbog izjave izrečene u Zagrebu,Zagrebu,LOC,56,63,Sentiment - NEUTR
297,89631,MORH objasnio zašto vojska rastavlja šator u Savskoj,MORH,ORG,0,4,Sentiment - NEUTR
298,77655,Prizor od kojeg zastaje dah: pogledajte prekrasne zaigrane dupine između Hvara i Visa,Hvara,LOC,73,78,Sentiment - NEUTR
299,37032,FOTO Fantastični prizori Mliječnog puta iznad Vranskog jezera oduzet će vam dah,Vranskog jezera,LOC,46,61,Sentiment - NEUTR
300,76084,"Necijepljeni igrači Knicksa, Netsa i Warriorsa neće moći igrati za svoje ekipe",Warriorsa,ORG,37,46,Sentiment - NEUTR
301,6486,"Rusija britanske optužbe za trovanje bivšeg agenta naziva 'suludima', a London će udariti na ruske bogataše povezane s Putinom",Rusija,LOC,0,6,Sentiment - NEG
302,59705,Sandra Perković opet pobjeđuje! U Parizu ‘skinula‘ olimpijsku pobjednicu i zasjela na vrh Dijamantne lige,Parizu,LOC,34,40,Sentiment - NEUTR
303,13690,Kuba uvodi televizijski program na stranome jeziku,Kuba,LOC,0,4,Sentiment - POZ
304,103659,Anderson .Paak oduševio posjetitelje u punoj Areni i otvorio Posljednji ples Dimensions festivala,Areni,LOC,45,50,Sentiment - NEUTR
305,77537,"Legendarna zadarska grupa ""Forum"" predstavila novi singl ""Bez nje"" - pogledajte spot!",Bez nje,MISC,58,65,Sentiment - POZ
306,129331,Evo kako je Zdravko Mamić reagirao na trijumf Rijeke,Zdravko Mamić,PER,12,25,Sentiment - NEUTR
307,128249,Danas počinje državna matura za 39.600 učenika u cijeloj Hrvatskoj,Hrvatskoj,LOC,57,66,Sentiment - NEUTR
308,9851,VIDEO Klisović dao podršku Tomaševiću: Raduje me da je jedan od dva kandidata promjena ušao u drugi krug,Tomaševiću,PER,27,37,Sentiment - POZ
309,89202,Istra izdržala sve i pomrsila račune Splićanima!,Istra,ORG,0,5,Sentiment - POZ
310,32169,Angelina Jolie i Brad Pitt Uskrs iskoristili za posjet Sarajevu,Uskrs,MISC,27,32,Sentiment - NEUTR
311,37110,Plenković spreman Kolindi u ponedjeljak odnijeti 76 potpisa - i to bez MOST-a,Plenković,PER,0,9,Sentiment - NEUTR
312,10611,"Iz Udruge HURO poručili: Mjera roditelj odgojitelj ima prostora doradu, nije smjela biti ukinuta",Udruge HURO,ORG,3,14,Sentiment - NEUTR
313,87393,"Outrise - igra u kojoj ste vi ""boss""",Outrise,MISC,0,7,Sentiment - POZ
314,84252,Talijani otkrili kokain u ručkama kovčega,Talijani,PER,0,8,Sentiment - NEUTR
315,57225,AMERIČKI MINISTAR OBRANE O PISMU KOJE JE PROCURILO U JAVNOST 'Ne postoji odluka o povlačenju američke vojske iz Iraka. I točka',Iraka,LOC,112,117,Sentiment - NEG
316,83517,Sutlić: Krivo ste informirani,Sutlić,PER,0,6,Sentiment - NEUTR
317,17861,Visoke tenzije u Parizu uoči Reala: Što se to događa s Neymarom? Legenda zabrinuta za mentalno zdravlje,Neymarom,PER,55,63,Sentiment - NEG
318,113326,Plenković: Ostanak Žinića na čelu županijskog HDZ-a bio bi problem. Na njemu je da objasni svoju imovinu,Plenković,PER,0,9,Sentiment - NEUTR
319,114576,"Europa masovno diže ručnu na AstraZenecu: Koje su sve zemlje prekinule, a koje još uvijek cijepe tim cjepivom?",AstraZenecu,MISC,29,40,Sentiment - NEG
320,96548,"Martina Dalić će na Bledu s kolegama iz Slovenije, BiH, Srbije i Crne Gore razgovarati o Agrokoru",BiH,LOC,51,54,Sentiment - NEUTR
321,123091,Ukrajinski branitelji vode 'krvave bitke' u čeličani Azovstal,Azovstal,LOC,53,61,Sentiment - NEUTR
322,107457,"Vrdoljak o gospodarskim mjerama: Ide se u dobrom smjeru, o tome će se trebati raspravljati, ako kriza ne stane",Vrdoljak,PER,0,8,Sentiment - NEUTR
323,133721,Putin ima raketu kojom može gađati Trumpovu Floridu,Putin,PER,0,5,Sentiment - NEG
324,39216,Macron priznao: Francuska je sustavno mučila ljude u Alžirskom ratu,Francuska,LOC,16,25,Sentiment - NEG
325,10052,"ŠOK PRED KAMERAMA Poznatoj novinarki pozlilo usred intervjua s Peternelom, Drobac: 'Nadamo se da je Mirjana dobro...'",Mirjana,PER,100,107,Sentiment - POZ
326,64749,"Maras: 'Klub zastupnika SDP-a, HSS-a i Naprijed Hrvatska! neće poduprijeti gradski proračun' – narod.hr",Naprijed Hrvatska!,ORG,39,57,Sentiment - NEUTR
327,123198,[FOTO] Hrvatski Telekom organizirao prvi metaverse događaj u Hrvatskoj na ultrabrzoj optičkoj infrastrukturi nužnoj za izgradnju metaverzuma,Hrvatskoj,LOC,61,70,Sentiment - NEUTR
328,28059,Jedanaestero mrtvih u dva potresa u kineskoj pokrajini Sečuan,Sečuan,LOC,55,61,Sentiment - NEUTR
329,50271,"Mandžukić: 'Guardiola mi vjeruje, a ja dajem sve kako bih mu se odužio'",Mandžukić,PER,0,9,Sentiment - NEUTR
330,76670,Boras: Za smjenu dekana Previšića moraju postojati statutarni razlozi,Previšića,PER,24,33,Sentiment - NEUTR
331,104563,"Turska i SAD podržale plan njemačke ministrice obrane za Siriju, nedostaje još samo jedan 'kotačić'",Turska,LOC,0,6,Sentiment - NEUTR
332,28707,"Jadranka Kosor otkrila jednu stvar po kojoj će pamtiti Bandića, ima veze s Plenkovićem!",Plenkovićem,PER,75,86,Sentiment - NEUTR
333,71369,Facebook više neće blokirati news sadržaj u Australiji nakon što je postigao kompromis s australskom vladom,Facebook,ORG,0,8,Sentiment - POZ
334,37361,VIDEO Rudy Tomjanovich otkrio: Zbog Tabaka sam mislio da su moji s Brača,Rudy Tomjanovich,PER,6,22,Sentiment - NEUTR
335,24140,Tvrtkama u EU-u treba najmanje 720 milijardi eura da nadoknade izgubljeni kapital,EU-,ORG,11,14,Sentiment - NEUTR
336,137214,"Dalić o Španjolcima: To je potpuno druga momčad, lakše bi bilo sa Švedskom",Španjolcima,PER,8,19,Sentiment - POZ
337,67995,Na Jadran ih se već sprema 15 tisuća; Poznato je i kad kreće prvi vlak prema Rijeci i Splitu,Rijeci,LOC,77,83,Sentiment - NEUTR
338,66969,Obama totalno sprzio Putina,Putina,PER,21,27,Sentiment - NEG
339,119243,PSG je objavio zabrinjavajuću vijest; Leo Messi ima velikih problema i zbog toga će propustiti još jednu utakmicu...,Leo Messi,PER,38,47,Sentiment - NEUTR
340,31433,Arsenal priziva Hajduk iz 78./79.,Hajduk,ORG,16,22,Sentiment - NEUTR
341,51986,Borna Ćorić doživio težak poraz u prvom kolu Stuttgarta,Borna Ćorić,PER,0,11,Sentiment - NEG
342,73429,"Dubrovčani u šoku nakon tragične smrti bračnog para: 'Uvijek su bili nerazdvojni, a zajedno su otišli i u smrt'",Dubrovčani,PER,0,10,Sentiment - NEUTR
343,69406,Darijo Srna presretan: 'Oba su bila fantastična',Darijo Srna,PER,0,11,Sentiment - POZ
344,118156,"Tako jednostavno, a tako lijepo: Jelena Rozga ponovno oduševila modnom formulom koja nikad neće izaći iz mode",Jelena Rozga,PER,33,45,Sentiment - POZ
345,56350,U Sibiuu prihvaćena deklaracija o budućnosti EU; Plenković zatražio potporu zemljama s negativnim prirodnim prirastom,Plenković,PER,49,58,Sentiment - POZ
346,116713,"Poginule pješakinje u Zagrebu i kod Varaždina, na jednu naletio motor, a na drugu auto",Varaždina,LOC,36,45,Sentiment - NEUTR
347,26941,VN Češke: Marquez stigao do 50. pobjede u najvišoj klasi - N1,Marquez,PER,10,17,Sentiment - POZ
