document_id,text,ner_tag_text,ner,ner_type,ner_begin,ner_end,target_order,Sentiment - NEG,Sentiment - NEUTR,Sentiment - POZ,aggregated_sentiment,Ton - NEG,Ton - NEUTR,Ton - POZ,aggregated_tone,Sentiment - COUNT,Ton - COUNT,Sentiment - MAX,Ton - MAX,Ton - SECOND,Sentiment - SECOND
6650,"Berndardić na Praznik rada o minimalnoj plaći, odnosima sa Srbijom i Slovenijom te glasnogovorniku Zeliću","Berndardić na Praznik rada o minimalnoj plaći, odnosima sa Srbijom i <strong>Slovenijom</strong> te glasnogovorniku Zeliću",Slovenijom,LOC,69,79,0,0.0,5.0,1.0,Sentiment - NEUTR,0.0,5.0,1.0,Ton - NEUTR,6.0,6.0,5.0,5.0,1.0,1.0
63095,"Petrov: Ako se bude išlo na prodaju dijela dionica HEP-a za INA-u, zalažemo se za ustavne promjene – narod.hr","Petrov: Ako se bude išlo na prodaju dijela dionica HEP-a za <strong>INA-</strong>u, zalažemo se za ustavne promjene – narod.hr",INA-,ORG,60,64,0,1.0,2.0,3.0,Sentiment - POZ,3.0,2.0,1.0,Ton - NEG,6.0,6.0,3.0,3.0,2.0,2.0
36984,Počelo snimanje povijesnog reality spektakla: Kralj Tomislav i knez Krševan zauzeli Ribnik,Počelo snimanje povijesnog reality spektakla: Kralj Tomislav i knez Krševan zauzeli <strong>Ribnik</strong>,Ribnik,LOC,84,90,0,0.0,5.0,1.0,Sentiment - NEUTR,0.0,2.0,4.0,Ton - POZ,6.0,6.0,5.0,4.0,2.0,1.0
124007,Rijeka sprema dva senzacionalna transfera; na Rujevicu stižu bivše zvijezde Dinama koje žele oživjeti svoje karijere,<strong>Rijeka</strong> sprema dva senzacionalna transfera; na Rujevicu stižu bivše zvijezde Dinama koje žele oživjeti svoje karijere,Rijeka,ORG,0,6,0,0.0,1.0,5.0,Sentiment - POZ,0.0,0.0,6.0,Ton - POZ,6.0,6.0,5.0,6.0,0.0,1.0
11028,Vućić se prisjetio kako je tukao BBB u Zagrebu: Prvi incident dogodio se već u Vinkovcima i taj je bio gadniji nego inače. Odmah smo svi znali da se spremaju neredi,Vućić se prisjetio kako je tukao BBB u <strong>Zagrebu</strong>: Prvi incident dogodio se već u Vinkovcima i taj je bio gadniji nego inače. Odmah smo svi znali da se spremaju neredi,Zagrebu,LOC,39,46,0,2.0,4.0,0.0,Sentiment - NEUTR,6.0,0.0,0.0,Ton - NEG,6.0,6.0,4.0,6.0,0.0,2.0
19064,BARCELONA NEĆE 160 MILIJUNA VRIJEDNO POJAČANJE: Prekrižili su i zvijezdu susjeda - Dnevno.hr,<strong>BARCELONA</strong> NEĆE 160 MILIJUNA VRIJEDNO POJAČANJE: Prekrižili su i zvijezdu susjeda - Dnevno.hr,BARCELONA,ORG,0,9,0,3.0,2.0,1.0,Sentiment - NEG,4.0,2.0,0.0,Ton - NEG,6.0,6.0,3.0,4.0,2.0,2.0
83220,Volkswagen i BMW prelaze na trocilindraše,<strong>Volkswagen</strong> i BMW prelaze na trocilindraše,Volkswagen,ORG,0,10,0,0.0,4.0,2.0,Sentiment - NEUTR,0.0,4.0,2.0,Ton - NEUTR,6.0,6.0,4.0,4.0,2.0,2.0
28657,Navijači ismijavaju novu frizuru Raheema Sterlinga,Navijači ismijavaju novu frizuru <strong>Raheema Sterlinga</strong>,Raheema Sterlinga,PER,33,50,0,5.0,1.0,0.0,Sentiment - NEG,6.0,0.0,0.0,Ton - NEG,6.0,6.0,5.0,6.0,0.0,1.0
66823,Potpisao ugovor s europskim velikanom nakon dominacije u Kini,Potpisao ugovor s europskim velikanom nakon dominacije u <strong>Kini</strong>,Kini,LOC,57,61,0,0.0,5.0,1.0,Sentiment - NEUTR,0.0,0.0,6.0,Ton - POZ,6.0,6.0,5.0,6.0,0.0,1.0
12465,Nogometaši Dinama predstavili humanitarnu akciju!,Nogometaši <strong>Dinama</strong> predstavili humanitarnu akciju!,Dinama,ORG,11,17,0,0.0,1.0,5.0,Sentiment - POZ,0.0,0.0,6.0,Ton - POZ,6.0,6.0,5.0,6.0,0.0,1.0
5121,SOA: Tomislav Karamarko nikada nije bio suradnik Udbe,<strong>SOA</strong>: Tomislav Karamarko nikada nije bio suradnik Udbe,SOA,ORG,0,3,0,1.0,4.0,1.0,Sentiment - NEUTR,1.0,4.0,1.0,Ton - NEUTR,6.0,6.0,4.0,4.0,1.0,1.0
119845,"Uzeo je Lewisu Hamiltonu titulu, nedugo zatim izazvao jedan od najvećih šokova u Formuli 1 ikad, a prošle godine došao je na suludu ideju koja se srećom nije ostvarila","Uzeo je Lewisu Hamiltonu titulu, nedugo zatim izazvao jedan od najvećih šokova u <strong>Formuli 1</strong> ikad, a prošle godine došao je na suludu ideju koja se srećom nije ostvarila",Formuli 1,ORG,81,90,0,0.0,6.0,0.0,Sentiment - NEUTR,6.0,0.0,0.0,Ton - NEG,6.0,6.0,6.0,6.0,0.0,0.0
78821,"Banovina je milijunski posao nasred Žnjana dala županijskoj tvrtki: ugovor je na stolu, paljenje bagera na pomorskom dobru još ‘u zraku‘","Banovina je milijunski posao nasred <strong>Žnjana</strong> dala županijskoj tvrtki: ugovor je na stolu, paljenje bagera na pomorskom dobru još ‘u zraku‘",Žnjana,LOC,36,42,0,0.0,6.0,0.0,Sentiment - NEUTR,4.0,1.0,1.0,Ton - NEG,6.0,6.0,6.0,4.0,1.0,0.0
25270,"Škotska zbog ""brexita"" ponovo razmatra izlazak iz UK","Škotska zbog ""brexita"" ponovo razmatra izlazak iz <strong>UK</strong>",UK,LOC,50,52,0,5.0,1.0,0.0,Sentiment - NEG,4.0,2.0,0.0,Ton - NEG,6.0,6.0,5.0,4.0,2.0,1.0
2769,Direktor Splitskog festivala: 'Žiri je svake godine u problemu zbog odabira pravih pjesama',Direktor <strong>Splitskog festivala</strong>: 'Žiri je svake godine u problemu zbog odabira pravih pjesama',Splitskog festivala,MISC,9,28,0,0.0,5.0,1.0,Sentiment - NEUTR,2.0,3.0,1.0,Ton - NEUTR,6.0,6.0,5.0,3.0,2.0,1.0
71958,"Putin mora u samoizolaciju, otkazao putovanje u Tadžikistan - Novi list","<strong>Putin</strong> mora u samoizolaciju, otkazao putovanje u Tadžikistan - Novi list",Putin,PER,0,5,0,1.0,5.0,0.0,Sentiment - NEUTR,4.0,2.0,0.0,Ton - NEG,6.0,6.0,5.0,4.0,2.0,1.0
45109,"Grubnić fotkao i uredio Martinu Tomčić, ljudi joj pišu da izgleda predivno","<strong>Grubnić</strong> fotkao i uredio Martinu Tomčić, ljudi joj pišu da izgleda predivno",Grubnić,PER,0,7,0,1.0,0.0,5.0,Sentiment - POZ,1.0,0.0,5.0,Ton - POZ,6.0,6.0,5.0,5.0,1.0,1.0
35929,"E, to se zove peglanje: Lupita otkrila svoj neobični trik za lijepu kosu","E, to se zove peglanje: <strong>Lupita</strong> otkrila svoj neobični trik za lijepu kosu",Lupita,PER,24,30,0,0.0,0.0,6.0,Sentiment - POZ,0.0,1.0,5.0,Ton - POZ,6.0,6.0,6.0,5.0,1.0,0.0
89318,Jedinstvena ponuda Qatar Airwaysa za više od 150 odredišta,Jedinstvena ponuda <strong>Qatar Airwaysa</strong> za više od 150 odredišta,Qatar Airwaysa,ORG,19,33,0,0.0,0.0,6.0,Sentiment - POZ,0.0,1.0,5.0,Ton - POZ,6.0,6.0,6.0,5.0,1.0,0.0
95663,"Jakov Fak doživio potpuni debakl, Fourcade došao na svoje!","Jakov Fak doživio potpuni debakl, <strong>Fourcade</strong> došao na svoje!",Fourcade,PER,34,42,0,0.0,2.0,4.0,Sentiment - POZ,2.0,3.0,1.0,Ton - NEUTR,6.0,6.0,4.0,3.0,2.0,2.0
75851,Guardiola: 'Nemoguće je pronaći pravu zamjenu za Aguera',<strong>Guardiola</strong>: 'Nemoguće je pronaći pravu zamjenu za Aguera',Guardiola,PER,0,9,0,1.0,5.0,0.0,Sentiment - NEUTR,3.0,2.0,1.0,Ton - NEG,6.0,6.0,5.0,3.0,2.0,1.0
115399,Rusija kaže da je počela povlačiti vojnike s Krima nakon vježbi,Rusija kaže da je počela povlačiti vojnike s <strong>Krima</strong> nakon vježbi,Krima,LOC,45,50,0,1.0,5.0,0.0,Sentiment - NEUTR,0.0,2.0,4.0,Ton - POZ,6.0,6.0,5.0,4.0,2.0,1.0
43880,Pirlo i Tudor odlaze? Otkriveno s kojim je trenerom sinoć gazda Juvea gledao utakmicu,<strong>Pirlo</strong> i Tudor odlaze? Otkriveno s kojim je trenerom sinoć gazda Juvea gledao utakmicu,Pirlo,PER,0,5,0,1.0,5.0,0.0,Sentiment - NEUTR,2.0,4.0,0.0,Ton - NEUTR,6.0,6.0,5.0,4.0,2.0,1.0
93562,Nives Celzijus o novom izazovu: 'Budim se jako rano i to mi najteže pada',<strong>Nives Celzijus</strong> o novom izazovu: 'Budim se jako rano i to mi najteže pada',Nives Celzijus,PER,0,14,0,0.0,4.0,2.0,Sentiment - NEUTR,1.0,4.0,1.0,Ton - NEUTR,6.0,6.0,4.0,4.0,1.0,2.0
109015,Osijek teškom mukom slomio Inter; Zaprešićanima presudio prvi 'topnik' HT Prve lige te ih gurnuo još više prema Drugoj ligi,Osijek teškom mukom slomio <strong>Inter</strong>; Zaprešićanima presudio prvi 'topnik' HT Prve lige te ih gurnuo još više prema Drugoj ligi,Inter,ORG,27,32,0,1.0,5.0,0.0,Sentiment - NEUTR,4.0,1.0,1.0,Ton - NEG,6.0,6.0,5.0,4.0,1.0,1.0
24838,Putin prvi put progovorio o aneksiji Krima,Putin prvi put progovorio o aneksiji <strong>Krima</strong>,Krima,LOC,37,42,0,1.0,5.0,0.0,Sentiment - NEUTR,0.0,6.0,0.0,Ton - NEUTR,6.0,6.0,5.0,6.0,0.0,1.0
101092,Pogledajte kako su 'čelične ptice' ometale Irce protiv slabašnog Gibraltara,Pogledajte kako su 'čelične ptice' ometale <strong>Irce</strong> protiv slabašnog Gibraltara,Irce,PER,43,47,0,1.0,4.0,1.0,Sentiment - NEUTR,3.0,2.0,1.0,Ton - NEG,6.0,6.0,4.0,3.0,2.0,1.0
45797,Spektakl u Areni Zagreb: Grupa Kiss nastupom oduševila publiku,Spektakl u Areni Zagreb: Grupa <strong>Kiss</strong> nastupom oduševila publiku,Kiss,ORG,31,35,0,0.0,0.0,6.0,Sentiment - POZ,0.0,0.0,6.0,Ton - POZ,6.0,6.0,6.0,6.0,0.0,0.0
85500,Slovenac pored Babine Grede 'letio' 247 na sat,Slovenac pored <strong>Babine Grede</strong> 'letio' 247 na sat,Babine Grede,LOC,15,27,0,0.0,6.0,0.0,Sentiment - NEUTR,6.0,0.0,0.0,Ton - NEG,6.0,6.0,6.0,6.0,0.0,0.0
71269,"Umro Carlos do Carmo, “Sinatra” portugalskog fada","Umro <strong>Carlos do Carmo</strong>, “Sinatra” portugalskog fada",Carlos do Carmo,PER,5,20,0,1.0,0.0,5.0,Sentiment - POZ,4.0,2.0,0.0,Ton - NEG,6.0,6.0,5.0,4.0,2.0,1.0
121704,"Slavni borbeni pilot Ivan Selak za tportal: Ne šaljite avione u Ukrajinu, njihovi zrakoplovi su Putinovi glineni golubovi!","Slavni borbeni pilot Ivan Selak za tportal: Ne šaljite avione u <strong>Ukrajinu</strong>, njihovi zrakoplovi su Putinovi glineni golubovi!",Ukrajinu,LOC,64,72,0,4.0,2.0,0.0,Sentiment - NEG,6.0,0.0,0.0,Ton - NEG,6.0,6.0,4.0,6.0,0.0,2.0
65415,U Vinkovcima provaljeno u ured Nikole Kajkića - istražitelja srpskih ratnih zločina – narod.hr,U <strong>Vinkovcima</strong> provaljeno u ured Nikole Kajkića - istražitelja srpskih ratnih zločina – narod.hr,Vinkovcima,LOC,2,12,0,2.0,4.0,0.0,Sentiment - NEUTR,6.0,0.0,0.0,Ton - NEG,6.0,6.0,4.0,6.0,0.0,2.0
83125,Umro je Vladimir Savčić Čobi,Umro je <strong>Vladimir Savčić Čobi</strong>,Vladimir Savčić Čobi,PER,8,28,0,1.0,4.0,1.0,Sentiment - NEUTR,6.0,0.0,0.0,Ton - NEG,6.0,6.0,4.0,6.0,0.0,1.0
55491,ŠEFICA POVJERENSTVA ZA ODLUČIVANJE O SUKOBU INTERESA POTVRDILA 'Razmotrit ćemo pokretanje novog postupka protiv Zdravka Marića',ŠEFICA POVJERENSTVA ZA ODLUČIVANJE O SUKOBU INTERESA POTVRDILA 'Razmotrit ćemo pokretanje novog postupka protiv <strong>Zdravka Marića</strong>',Zdravka Marića,PER,112,126,0,6.0,0.0,0.0,Sentiment - NEG,5.0,0.0,1.0,Ton - NEG,6.0,6.0,6.0,5.0,1.0,0.0
14413,REINER UVJEREN 'Većina zastupnika će glasovati za Karamarka',REINER UVJEREN 'Većina zastupnika će glasovati za <strong>Karamarka</strong>',Karamarka,PER,50,59,0,0.0,2.0,4.0,Sentiment - POZ,0.0,5.0,1.0,Ton - NEUTR,6.0,6.0,4.0,5.0,1.0,2.0
97240,"Tres Chic i CineLady - najbolje filmske večeri za žene u Zagrebu, Splitu, Rijeci i Osijeku","<strong>Tres Chic</strong> i CineLady - najbolje filmske večeri za žene u Zagrebu, Splitu, Rijeci i Osijeku",Tres Chic,MISC,0,9,0,0.0,1.0,5.0,Sentiment - POZ,0.0,1.0,5.0,Ton - POZ,6.0,6.0,5.0,5.0,1.0,1.0
67994,Na Jadran ih se već sprema 15 tisuća; Poznato je i kad kreće prvi vlak prema Rijeci i Splitu,Na <strong>Jadran</strong> ih se već sprema 15 tisuća; Poznato je i kad kreće prvi vlak prema Rijeci i Splitu,Jadran,LOC,3,9,0,0.0,5.0,1.0,Sentiment - NEUTR,0.0,2.0,4.0,Ton - POZ,6.0,6.0,5.0,4.0,2.0,1.0
61142,UŽIVO: Započeo je spektakl u Saudijskoj Arabiji! Joshua traži osvetu protiv Usyka,UŽIVO: Započeo je spektakl u Saudijskoj Arabiji! <strong>Joshua</strong> traži osvetu protiv Usyka,Joshua,PER,49,55,0,0.0,2.0,4.0,Sentiment - POZ,1.0,0.0,5.0,Ton - POZ,6.0,6.0,4.0,5.0,1.0,2.0
29077,Pop zvijezda Lorde premijerno u Šibeniku sljedeće godine,Pop zvijezda <strong>Lorde</strong> premijerno u Šibeniku sljedeće godine,Lorde,ORG,13,18,0,0.0,2.0,4.0,Sentiment - POZ,0.0,2.0,4.0,Ton - POZ,6.0,6.0,4.0,4.0,2.0,2.0
4955,Migranti skriveni ispod kamiona pokušali ući iz Srbije u Hrvatsku,Migranti skriveni ispod kamiona pokušali ući iz Srbije u <strong>Hrvatsku</strong>,Hrvatsku,LOC,57,65,0,0.0,6.0,0.0,Sentiment - NEUTR,6.0,0.0,0.0,Ton - NEG,6.0,6.0,6.0,6.0,0.0,0.0
131473,Divjak: Neki su napunili skladišta knjigama primjerenijima 19. stoljeću,<strong>Divjak</strong>: Neki su napunili skladišta knjigama primjerenijima 19. stoljeću,Divjak,PER,0,6,0,2.0,4.0,0.0,Sentiment - NEUTR,5.0,1.0,0.0,Ton - NEG,6.0,6.0,4.0,5.0,1.0,2.0
10073,ŠOK ZA JAPAN Paliteljica olimpijskog plamena Osaka zapela u osmini finala teniskog turnira,ŠOK ZA <strong>JAPAN</strong> Paliteljica olimpijskog plamena Osaka zapela u osmini finala teniskog turnira,JAPAN,LOC,7,12,0,3.0,2.0,1.0,Sentiment - NEG,6.0,0.0,0.0,Ton - NEG,6.0,6.0,3.0,6.0,0.0,2.0
114012,Tportal doznaje: USKOK preuzeo slučaj Spaladium arene,<strong>Tportal</strong> doznaje: USKOK preuzeo slučaj Spaladium arene,Tportal,ORG,0,7,0,0.0,5.0,1.0,Sentiment - NEUTR,2.0,4.0,0.0,Ton - NEUTR,6.0,6.0,5.0,4.0,2.0,1.0
109352,Bauk: Bilo bi dobro da se ide u smjeru jednog kandidata za novog predsjednika stranke,<strong>Bauk</strong>: Bilo bi dobro da se ide u smjeru jednog kandidata za novog predsjednika stranke,Bauk,PER,0,4,0,0.0,6.0,0.0,Sentiment - NEUTR,0.0,6.0,0.0,Ton - NEUTR,6.0,6.0,6.0,6.0,0.0,0.0
42005,Mateša: Kolindi je za izbor u MOO pomoglo to što je žena,Mateša: Kolindi je za izbor u <strong>MOO</strong> pomoglo to što je žena,MOO,ORG,30,33,0,3.0,2.0,1.0,Sentiment - NEG,6.0,0.0,0.0,Ton - NEG,6.0,6.0,3.0,6.0,0.0,2.0
80524,"Stipe se samo smije: ‘Latković i ja kumovi? Jesam, kao i Macron s Buljem! Kad sam ja prije 20 godina bio na Vruji, tamo nije bilo ničega!‘","Stipe se samo smije: ‘Latković i ja kumovi? Jesam, kao i Macron s <strong>Buljem</strong>! Kad sam ja prije 20 godina bio na Vruji, tamo nije bilo ničega!‘",Buljem,PER,66,72,0,4.0,2.0,0.0,Sentiment - NEG,6.0,0.0,0.0,Ton - NEG,6.0,6.0,4.0,6.0,0.0,2.0
80538,"Milanović izvrijeđao Dežulovića, a ‘zakačio‘ je, bome, i sve Dalmatince: Rođen je i živi u ekstatičnom bonusu Dalmacije. Tamo i budale djeluju bistro","Milanović izvrijeđao Dežulovića, a ‘zakačio‘ je, bome, i sve Dalmatince: Rođen je i živi u ekstatičnom bonusu <strong>Dalmacije</strong>. Tamo i budale djeluju bistro",Dalmacije,LOC,110,119,0,6.0,0.0,0.0,Sentiment - NEG,6.0,0.0,0.0,Ton - NEG,6.0,6.0,6.0,6.0,0.0,0.0
14771,Ševčenko ipak neće nazad u Milan,<strong>Ševčenko</strong> ipak neće nazad u Milan,Ševčenko,PER,0,8,0,0.0,5.0,1.0,Sentiment - NEUTR,1.0,5.0,0.0,Ton - NEUTR,6.0,6.0,5.0,5.0,1.0,1.0
93561,Agrokorove kompanije založile sve što Todorić nije kako bi osigurale kredit,Agrokorove kompanije založile sve što <strong>Todorić</strong> nije kako bi osigurale kredit,Todorić,PER,38,45,0,6.0,0.0,0.0,Sentiment - NEG,4.0,2.0,0.0,Ton - NEG,6.0,6.0,6.0,4.0,2.0,0.0
121305,[FOTO] Israel Adesanya ostao kralj UFC-a srednje kategorije; u okršaju teškaša 'Bam Bam' nokautirao 'Crnu zvijer',[FOTO] Israel Adesanya ostao kralj UFC-a srednje kategorije; u okršaju teškaša '<strong>Bam Bam</strong>' nokautirao 'Crnu zvijer',Bam Bam,PER,80,87,0,0.0,1.0,5.0,Sentiment - POZ,0.0,2.0,4.0,Ton - POZ,6.0,6.0,5.0,4.0,2.0,1.0
26557,Novinari bojkotirali pressicu Željka Glasnovića - N1,Novinari bojkotirali pressicu <strong>Željka Glasnovića</strong> - N1,Željka Glasnovića,PER,30,47,0,5.0,1.0,0.0,Sentiment - NEG,5.0,1.0,0.0,Ton - NEG,6.0,6.0,5.0,5.0,1.0,1.0
25856,Hrvatica iz Alvarezovog tima bila je zvijezda popularnog reality showa!,<strong>Hrvatica</strong> iz Alvarezovog tima bila je zvijezda popularnog reality showa!,Hrvatica,PER,0,8,0,0.0,1.0,5.0,Sentiment - POZ,0.0,1.0,5.0,Ton - POZ,6.0,6.0,5.0,5.0,1.0,1.0
51247,"KEK OPREZAN 'Rijeka nije favorit, ali možemo se ravnopravno nositi sa svima'","<strong>KEK</strong> OPREZAN 'Rijeka nije favorit, ali možemo se ravnopravno nositi sa svima'",KEK,PER,0,3,0,0.0,4.0,2.0,Sentiment - NEUTR,2.0,3.0,1.0,Ton - NEUTR,6.0,6.0,4.0,3.0,2.0,2.0
68793,Procurio novi dizajn Chelsejeva dresa. Navijači su ogorčeni,Procurio novi dizajn <strong>Chelsejeva</strong> dresa. Navijači su ogorčeni,Chelsejeva,ORG,21,31,0,4.0,2.0,0.0,Sentiment - NEG,5.0,1.0,0.0,Ton - NEG,6.0,6.0,4.0,5.0,1.0,2.0
100521,Kovač najavio poteze za koje drugi treneri Bayerna nisu imali hrabrosti: Brat i ja to možemo...,<strong>Kovač</strong> najavio poteze za koje drugi treneri Bayerna nisu imali hrabrosti: Brat i ja to možemo...,Kovač,PER,0,5,0,0.0,1.0,5.0,Sentiment - POZ,0.0,0.0,6.0,Ton - POZ,6.0,6.0,5.0,6.0,0.0,1.0
112745,[FOTO] Svake godine troše tisuće kuna na ukrase: Božićna bajka obitelji Perlaska u Gradcu oštra je konkurencija imanju Salaj,[FOTO] Svake godine troše tisuće kuna na ukrase: Božićna bajka obitelji Perlaska u Gradcu oštra je konkurencija imanju <strong>Salaj</strong>,Salaj,ORG,119,124,0,1.0,2.0,3.0,Sentiment - POZ,0.0,1.0,5.0,Ton - POZ,6.0,6.0,3.0,5.0,1.0,2.0
38023,Fred Matić otkrio Indexu zašto odlazi iz Hrvatske,<strong>Fred Matić</strong> otkrio Indexu zašto odlazi iz Hrvatske,Fred Matić,PER,0,10,0,0.0,6.0,0.0,Sentiment - NEUTR,2.0,4.0,0.0,Ton - NEUTR,6.0,6.0,6.0,4.0,2.0,0.0
87266,Sviđa li vam se ženstvenost Marije Cvitanović?,Sviđa li vam se ženstvenost <strong>Marije Cvitanović</strong>?,Marije Cvitanović,PER,28,45,0,0.0,0.0,6.0,Sentiment - POZ,0.0,1.0,5.0,Ton - POZ,6.0,6.0,6.0,5.0,1.0,0.0
28494,EK najavljuje zakon da zračnim prijevozniciima omogući zadržavanje 'slotova',<strong>EK</strong> najavljuje zakon da zračnim prijevozniciima omogući zadržavanje 'slotova',EK,ORG,0,2,0,0.0,4.0,2.0,Sentiment - NEUTR,0.0,2.0,4.0,Ton - POZ,6.0,6.0,4.0,4.0,2.0,2.0
129246,Pjesma 'Help' legendarnih Beatlesa ne prestaje me opsjedati!,Pjesma '<strong>Help</strong>' legendarnih Beatlesa ne prestaje me opsjedati!,Help,MISC,8,12,0,0.0,0.0,6.0,Sentiment - POZ,0.0,1.0,5.0,Ton - POZ,6.0,6.0,6.0,5.0,1.0,0.0
135538,"U Gavellu stiže ""Emet"" HNK Osijek, najbolja predstava lanjskih Marulićevih dana","U Gavellu stiže ""<strong>Emet</strong>"" HNK Osijek, najbolja predstava lanjskih Marulićevih dana",Emet,MISC,17,21,0,0.0,0.0,6.0,Sentiment - POZ,0.0,1.0,5.0,Ton - POZ,6.0,6.0,6.0,5.0,1.0,0.0
106906,"Prva meteorologinja u pjevačkom natjecanju, Kristina Klemenčić Novinc, ima glazbeno obrazovanje, a otkrila nam je da najviše strahuje od Tonyja Cetinskog","Prva meteorologinja u pjevačkom natjecanju, Kristina Klemenčić Novinc, ima glazbeno obrazovanje, a otkrila nam je da najviše strahuje od <strong>Tonyja Cetinskog</strong>",Tonyja Cetinskog,PER,137,153,0,5.0,0.0,1.0,Sentiment - NEG,0.0,4.0,2.0,Ton - NEUTR,6.0,6.0,5.0,4.0,2.0,1.0
34495,Overeem priznao: Big Foot me brutalno nokautirao jer sam ga podcijenio!,<strong>Overeem</strong> priznao: Big Foot me brutalno nokautirao jer sam ga podcijenio!,Overeem,PER,0,7,0,1.0,3.0,2.0,Sentiment - NEUTR,3.0,2.0,1.0,Ton - NEG,6.0,6.0,3.0,3.0,2.0,2.0
32455,"EP, U20: Batur i Delaš ""riješili"" Italiju, Hrvatska u četvrtfinalu ide na Srbiju","EP, U20: Batur i Delaš ""riješili"" Italiju, <strong>Hrvatska</strong> u četvrtfinalu ide na Srbiju",Hrvatska,LOC,43,51,0,0.0,2.0,4.0,Sentiment - POZ,0.0,1.0,5.0,Ton - POZ,6.0,6.0,4.0,5.0,1.0,2.0
53836,BROJKE SU ZAISTA NEVJEROJATNE Rijeka je momčad s kojom napada titulu platila koliko i Dinamo desnog beka,BROJKE SU ZAISTA NEVJEROJATNE <strong>Rijeka</strong> je momčad s kojom napada titulu platila koliko i Dinamo desnog beka,Rijeka,ORG,30,36,0,0.0,0.0,6.0,Sentiment - POZ,0.0,2.0,4.0,Ton - POZ,6.0,6.0,6.0,4.0,2.0,0.0
99415,Simultanka Jacoba Pullena; sjajni Amerikanac Slovencima je 'utrpao' čak 41 koš,Simultanka Jacoba Pullena; sjajni Amerikanac <strong>Slovencima</strong> je 'utrpao' čak 41 koš,Slovencima,PER,45,55,0,4.0,2.0,0.0,Sentiment - NEG,0.0,0.0,6.0,Ton - POZ,6.0,6.0,4.0,6.0,0.0,2.0
16276,Šefica novozagrebačkog centra za socijalnu skrb otkrila što će biti s bebom koju je ubojica s Kajzerice jedinu poštedio,Šefica novozagrebačkog centra za socijalnu skrb otkrila što će biti s bebom koju je ubojica s <strong>Kajzerice</strong> jedinu poštedio,Kajzerice,LOC,94,103,0,2.0,4.0,0.0,Sentiment - NEUTR,6.0,0.0,0.0,Ton - NEG,6.0,6.0,4.0,6.0,0.0,2.0
18397,"OKUPILI SE KAUBOJI! Zagreb prva postaja prema Svjetskom prvenstvu u Egiptu, a onda u Poreč na prvu fazu priprema","OKUPILI SE KAUBOJI! Zagreb prva postaja prema Svjetskom prvenstvu u Egiptu, a onda u <strong>Poreč</strong> na prvu fazu priprema",Poreč,LOC,85,90,0,0.0,6.0,0.0,Sentiment - NEUTR,0.0,1.0,5.0,Ton - POZ,6.0,6.0,6.0,5.0,1.0,0.0
121901,"Barca s nulom putuje u vrući Istanbul, ljepotica večeri odigrana u Bergamu","<strong>Barca</strong> s nulom putuje u vrući Istanbul, ljepotica večeri odigrana u Bergamu",Barca,ORG,0,5,0,1.0,2.0,3.0,Sentiment - POZ,0.0,4.0,2.0,Ton - NEUTR,6.0,6.0,3.0,4.0,2.0,2.0
88824,U Italiji javni dug 156 posto BDP-a,U <strong>Italiji</strong> javni dug 156 posto BDP-a,Italiji,LOC,2,9,0,4.0,2.0,0.0,Sentiment - NEG,4.0,1.0,1.0,Ton - NEG,6.0,6.0,4.0,4.0,1.0,2.0
125357,Evra: A još nedavno govorili su da se carstvo Uniteda urušava,Evra: A još nedavno govorili su da se carstvo <strong>Uniteda</strong> urušava,Uniteda,ORG,46,53,0,1.0,0.0,5.0,Sentiment - POZ,1.0,2.0,3.0,Ton - POZ,6.0,6.0,5.0,3.0,2.0,1.0
43905,Nakon poraza od Reala tri igrača Liverpoola na meti rasističkog iživljavanja,Nakon poraza od Reala tri igrača <strong>Liverpoola</strong> na meti rasističkog iživljavanja,Liverpoola,ORG,33,43,0,2.0,4.0,0.0,Sentiment - NEUTR,6.0,0.0,0.0,Ton - NEG,6.0,6.0,4.0,6.0,0.0,2.0
134611,"Drama u Ježdovcu: Vezali se i lancem za dizalicu, ne žele Tele2 antene","Drama u Ježdovcu: Vezali se i lancem za dizalicu, ne žele <strong>Tele2</strong> antene",Tele2,ORG,58,63,0,6.0,0.0,0.0,Sentiment - NEG,6.0,0.0,0.0,Ton - NEG,6.0,6.0,6.0,6.0,0.0,0.0
122651,HGK pripema indeks cijena materijala za pomoć građevinarima,<strong>HGK</strong> pripema indeks cijena materijala za pomoć građevinarima,HGK,ORG,0,3,0,0.0,2.0,4.0,Sentiment - POZ,0.0,1.0,5.0,Ton - POZ,6.0,6.0,4.0,5.0,1.0,2.0
138255,Vinkovačko kazalište Joza Ivakić ustrojilo nagradu 'Joza',Vinkovačko kazalište <strong>Joza Ivakić</strong> ustrojilo nagradu 'Joza',Joza Ivakić,ORG,21,32,0,0.0,1.0,5.0,Sentiment - POZ,0.0,0.0,6.0,Ton - POZ,6.0,6.0,5.0,6.0,0.0,1.0
99221,Nakon Macrona i Merkel pozvala na izgradnju europske vojske,Nakon <strong>Macrona</strong> i Merkel pozvala na izgradnju europske vojske,Macrona,PER,6,13,0,0.0,6.0,0.0,Sentiment - NEUTR,1.0,5.0,0.0,Ton - NEUTR,6.0,6.0,6.0,5.0,1.0,0.0
